,reach,weight,height,w/l,SLpM,Str. Acc.,SApM,Str. Def,TD Avg,TD Acc.,TD Def.,Sub. Avg.,result
3,0.0,0.0,1.0,0.26041666666666663,0.1599999999999997,-6.0,-1.12,17.0,1.71,-7.0,13.0,0.0,0.0
4,1.0,0.0,-1.0,0.043749999999999956,-1.83,-6.0,-0.79,3.0,-1.1099999999999999,-45.0,-35.0,1.0999999999999999,1.0
5,1.0,0.0,0.0,-0.04086538461538458,-0.18000000000000016,12.0,-0.6600000000000001,-7.0,-0.48,-34.0,-45.0,0.6,1.0
6,4.0,0.0,0.0,0.02375000000000005,-1.55,8.0,1.5799999999999996,-12.0,-0.9099999999999999,-17.0,-60.0,-0.1,1.0
7,-1.0,0.0,-1.0,0.11647727272727271,-0.71,4.0,-0.7600000000000002,8.0,0.13000000000000012,-26.0,-10.0,0.8,0.0
8,-3.0,0.0,1.0,0.34375,0.20999999999999996,0.0,-0.22999999999999998,11.0,-0.27,-19.0,30.0,-0.1,0.0
9,0.0,0.0,0.0,-0.03125,-1.51,11.0,0.18999999999999995,-10.0,-0.6,-39.0,-70.0,1.0,1.0
10,-2.0,0.0,-2.0,-0.10069444444444442,0.0,3.0,0.14000000000000012,8.0,1.15,-12.0,-11.0,0.6,0.0
11,0.0,0.0,1.0,0.08288043478260865,-0.20999999999999996,3.0,-1.1800000000000002,9.0,1.7000000000000002,-2.0,-1.0,0.1,1.0
12,2.0,0.0,-1.0,-0.09375,1.1499999999999995,0.0,3.28,2.0,-1.28,-39.0,-10.0,0.1,1.0
13,0.0,0.0,1.0,-0.04513888888888884,0.7000000000000002,4.0,-0.10999999999999988,11.0,-0.44999999999999996,6.0,-2.0,0.5,1.0
14,4.0,0.0,6.0,-0.1205357142857143,0.06000000000000005,-3.0,-0.7999999999999998,3.0,-0.4099999999999999,0.0,-11.0,0.0,1.0
15,3.0,0.0,0.0,0.26682692307692313,-0.3799999999999999,16.0,-2.37,12.0,1.5300000000000002,-13.0,-24.0,1.5,0.0
16,8.0,0.0,2.0,0.23011363636363635,0.6099999999999999,6.0,-1.41,17.0,-1.46,-57.0,-53.0,1.5,0.0
17,1.0,0.0,0.0,0.020220588235294157,-0.010000000000000231,-8.0,0.1499999999999999,14.0,-1.1199999999999999,-24.0,15.0,0.1,0.0
18,-1.0,0.0,-1.0,0.08568548387096775,-2.1,3.0,-1.87,-8.0,1.87,-20.0,-45.0,2.1,1.0
0,-5.0,-20.0,-4.0,0.05818965517241381,-1.6600000000000001,0.0,0.33000000000000007,-19.0,2.8099999999999996,-16.0,-2.0,0.7,0.0
1,-2.0,0.0,-1.0,0.1647727272727273,-1.3399999999999999,2.0,-0.56,-11.0,2.4499999999999997,4.0,-2.0,0.8,0.0
2,-2.0,-10.0,-3.0,0.10416666666666663,-0.1299999999999999,-10.0,0.08000000000000007,-8.0,0.48000000000000004,-17.0,-6.0,0.4,0.0
0,4.0,3.0,6.0,0.03213530655391117,2.2300000000000004,20.0,-0.7600000000000002,-2.0,0.19999999999999996,43.0,-11.0,0.7,0.0
1,-2.0,-42.0,2.0,0.16555023923444967,2.8,18.0,-0.8200000000000003,2.0,0.8699999999999999,30.0,14.0,-0.29999999999999993,0.0
2,0.0,-17.0,3.0,0.11291866028708131,2.21,21.0,-1.87,4.0,0.94,51.0,16.0,1.2,0.0
3,2.0,-42.0,5.0,-0.057680250783699094,2.0,5.0,-0.16000000000000014,-3.0,-0.6200000000000001,63.0,15.0,-0.7,0.0
4,1.0,-42.0,6.0,-0.18181818181818188,1.3,13.0,0.8999999999999999,-6.0,0.9699999999999998,10.0,-33.0,0.40000000000000013,1.0
5,6.0,18.0,11.0,0.028992628992629,3.2600000000000007,11.0,-0.26000000000000023,2.0,-0.9500000000000001,88.0,9.0,-0.6,0.0
0,-1.0,10.0,-3.0,-0.01851851851851849,1.42,15.0,-1.92,10.0,0.08000000000000007,4.0,51.0,-1.4,0.0
1,3.0,0.0,2.0,-0.09064327485380119,-0.11999999999999988,13.0,-1.0999999999999996,-14.0,-0.72,-25.0,34.0,-0.9999999999999999,0.0
2,-1.0,0.0,-1.0,0.1777777777777778,1.6800000000000002,20.0,-2.9299999999999997,10.0,1.28,19.0,22.0,-1.4,0.0
0,-5.0,-15.0,-4.0,-0.08333333333333337,-2.38,-1.0,0.009999999999999787,-4.0,3.39,50.0,34.0,0.7,1.0
1,-1.0,0.0,-2.0,0.0,1.3099999999999996,-6.0,2.63,-4.0,2.45,41.0,-66.0,0.0,0.0
2,2.0,0.0,0.0,-0.06060606060606066,-0.9699999999999998,-2.0,0.34999999999999964,-1.0,2.46,23.0,17.0,0.4,0.0
0,5.0,0.0,3.0,0.2846153846153846,0.06000000000000005,2.0,0.20999999999999996,-10.0,-1.1400000000000001,-3.0,14.0,1.1,0.0
1,3.0,0.0,-1.0,0.19711538461538458,-0.6699999999999999,-1.0,0.14000000000000012,-19.0,-2.29,-36.0,-33.0,1.1,0.0
2,1.0,0.0,-2.0,0.07692307692307687,-1.36,-11.0,0.94,-14.0,0.20999999999999996,2.0,-6.0,1.0,1.0
0,-5.0,0.0,-4.0,0.2564102564102565,-1.1799999999999997,1.0,-0.1299999999999999,18.0,2.42,50.0,16.0,0.2,0.0
1,-5.0,-30.0,-5.0,0.08333333333333337,-3.0399999999999996,24.0,-3.3600000000000003,18.0,0.71,50.0,-14.0,0.7,0.0
0,1.0,-15.0,-1.0,0.23949579831932766,-0.77,-1.0,-0.4099999999999997,8.0,3.17,40.0,-79.0,0.9000000000000001,0.0
1,6.0,-15.0,-1.0,0.2321428571428571,1.31,-8.0,-0.7799999999999998,12.0,3.63,45.0,-7.0,1.2,0.0
2,1.0,0.0,1.0,0.1696428571428571,2.7399999999999998,1.0,-0.3599999999999999,14.0,0.0,0.0,-13.0,0.3,0.0
3,5.0,0.0,1.0,0.19047619047619047,0.33000000000000007,4.0,-2.16,4.0,2.9,31.0,-22.0,0.6000000000000001,0.0
4,2.0,-15.0,0.0,0.023809523809523725,-0.9800000000000002,-23.0,-1.06,11.0,2.82,30.0,-79.0,-0.2,1.0
5,1.0,0.0,1.0,0.05714285714285705,0.6000000000000001,16.0,-1.5499999999999998,12.0,6.11,60.0,-79.0,-0.2,1.0
0,1.0,-15.0,1.0,-0.056842105263157805,0.040000000000000036,9.0,0.16000000000000014,0.0,1.0,22.0,18.0,1.0,0.0
1,0.0,-15.0,-1.0,0.054824561403508776,-0.55,16.0,-0.7399999999999998,-9.0,1.5799999999999998,49.0,-17.0,2.8,0.0
2,1.0,-15.0,1.0,-0.1257309941520467,0.20999999999999996,8.0,0.3500000000000001,3.0,1.68,19.0,-12.0,1.9,0.0
0,1.0,0.0,0.0,0.014285714285714346,0.54,-12.0,-0.18999999999999995,-7.0,1.5,20.0,-16.0,-0.09999999999999998,1.0
2,6.0,15.0,1.0,-0.07983193277310918,-0.4299999999999997,-7.0,-0.9299999999999999,-8.0,1.27,39.0,34.0,-0.2,0.0
3,-1.0,-15.0,-5.0,-0.11904761904761907,-0.19999999999999973,-14.0,-0.6699999999999999,-1.0,0.9699999999999998,28.0,0.0,-0.5,1.0
4,1.0,-15.0,-1.0,-0.048872180451127845,0.3200000000000003,-12.0,0.18999999999999995,-10.0,-1.35,-30.0,-6.0,-0.5,1.0
5,8.0,0.0,3.0,-0.02571428571428569,1.7600000000000002,4.0,-0.79,-8.0,1.3599999999999999,16.0,-7.0,-0.09999999999999998,1.0
6,3.0,0.0,2.0,0.0021645021645021467,2.07,0.0,0.040000000000000036,-1.0,-0.42000000000000004,20.0,-5.0,-0.3,1.0
7,1.0,0.0,-1.0,-0.007936507936507908,1.35,-9.0,-0.06000000000000005,-2.0,-1.35,-30.0,5.0,0.0,1.0
8,4.0,0.0,0.0,0.11428571428571432,1.1300000000000003,8.0,-1.58,-4.0,3.9099999999999997,26.0,-66.0,0.09999999999999998,0.0
0,-1.0,0.0,-2.0,0.09523809523809523,0.9899999999999998,-9.0,-0.48,12.0,0.6799999999999999,9.0,24.0,0.0,0.0
1,-3.0,0.0,-3.0,-0.08190476190476181,0.9199999999999999,1.0,-0.6099999999999999,8.0,0.5800000000000001,19.0,15.0,0.0,1.0
2,0.0,10.0,-3.0,-0.05820105820105814,0.9099999999999997,-2.0,0.6200000000000001,9.0,0.27,9.0,42.0,-0.8,0.0
3,4.0,0.0,2.0,-0.13032581453634084,-0.6300000000000001,-4.0,1.4400000000000004,-15.0,-0.53,-20.0,25.0,-0.4,1.0
4,0.0,0.0,0.0,-0.06959706959706957,0.29000000000000004,-17.0,0.73,15.0,-0.53,-20.0,-42.0,-0.8,1.0
5,0.0,0.0,-3.0,0.16117216117216127,0.8799999999999999,10.0,-1.0999999999999999,12.0,3.01,34.0,20.0,-0.30000000000000004,0.0
6,0.0,0.0,0.0,0.09523809523809523,0.6299999999999999,11.0,-0.7999999999999998,16.0,1.05,40.0,58.0,0.8,0.0
7,-1.0,0.0,-1.0,-0.03463203463203457,0.5899999999999999,3.0,-0.5099999999999998,1.0,1.8699999999999999,11.0,13.0,-0.7000000000000001,1.0
8,3.0,0.0,0.0,0.11309523809523814,1.7200000000000002,-2.0,0.0,11.0,0.8699999999999999,17.0,27.0,0.0,0.0
9,-1.0,0.0,-2.0,0.015873015873015928,-0.30000000000000027,-5.0,-0.75,8.0,4.89,23.0,8.0,-0.20000000000000007,1.0
10,0.0,10.0,1.0,0.023809523809523836,1.3199999999999998,11.0,-1.13,7.0,3.7299999999999995,46.0,42.0,-0.20000000000000007,1.0
0,1.0,0.0,0.0,0.0357142857142857,0.9000000000000004,-8.0,0.56,10.0,4.15,69.0,-12.0,1.8,0.0
1,3.0,10.0,3.0,0.19480519480519476,1.6700000000000004,-5.0,0.07000000000000028,6.0,1.55,40.0,-1.0,1.4,0.0
0,-2.0,0.0,-2.0,0.09937888198757772,2.0,14.0,-0.020000000000000462,9.0,-1.51,-33.0,-3.0,-0.5,0.0
1,-1.0,0.0,-2.0,0.1428571428571429,-1.19,26.0,-0.9600000000000004,1.0,9.49,40.0,-83.0,-0.5,0.0
0,-5.0,-20.0,-6.0,0.1785714285714286,5.35,20.0,1.9200000000000004,9.0,2.21,52.0,60.0,0.4,0.0
1,1.0,0.0,2.0,-0.015873015873015817,0.22999999999999998,-9.0,1.2600000000000002,13.0,1.0,40.0,36.0,-0.5,1.0
2,0.0,0.0,1.0,0.261904761904762,3.14,4.0,0.40000000000000036,10.0,1.33,34.0,19.0,-0.5,1.0
0,-7.0,-25.0,-7.0,-0.16666666666666663,-0.09999999999999964,18.0,1.08,13.0,-3.26,-66.0,26.0,-2.0,0.0
1,0.0,5.0,1.0,0.16666666666666674,-1.9699999999999998,10.0,0.020000000000000018,6.0,-1.1399999999999997,-26.0,-17.0,2.0,1.0
2,-2.0,5.0,-3.0,-0.05714285714285705,0.73,16.0,0.33000000000000007,18.0,-3.26,-66.0,5.0,-1.5000000000000002,0.0
3,3.0,5.0,5.0,0.10000000000000009,0.5700000000000003,16.0,1.0300000000000002,2.0,-2.5199999999999996,0.0,13.0,0.2999999999999998,0.0
0,6.0,0.0,0.0,0.08777429467084641,0.76,10.0,0.7999999999999998,-17.0,2.0,68.0,-19.0,0.9,0.0
0,0.0,0.0,-1.0,-0.13808139534883723,-2.4299999999999997,-6.0,-0.4900000000000002,-2.0,2.62,37.0,8.0,-0.2,1.0
1,1.0,0.0,1.0,-0.08750000000000002,-1.2199999999999998,-5.0,-0.5299999999999998,16.0,1.18,70.0,-6.0,-0.5,0.0
2,-1.0,0.0,-1.0,-0.1696428571428571,-2.7399999999999998,-1.0,0.3599999999999999,-14.0,0.0,0.0,13.0,-0.3,1.0
3,1.0,0.0,0.0,-0.012499999999999956,-2.79,-12.0,0.04999999999999982,3.0,2.0,55.0,-4.0,0.0,0.0
4,4.0,0.0,2.0,-0.125,-1.9,1.0,-1.4100000000000001,10.0,1.53,54.0,0.0,0.30000000000000004,1.0
0,-2.0,10.0,-1.0,-0.028846153846153855,4.359999999999999,32.0,1.7300000000000004,-16.0,2.14,24.0,66.0,-0.7,1.0
1,-4.0,0.0,-6.0,-0.07499999999999996,-0.4900000000000002,26.0,0.08000000000000007,-9.0,4.3,2.0,83.0,-0.29999999999999993,0.0
2,1.0,0.0,0.0,-0.3035714285714286,1.9499999999999997,15.0,2.4800000000000004,-2.0,0.45,12.0,66.0,-0.39999999999999997,0.0
3,-3.0,0.0,-4.0,-0.1607142857142857,-0.06000000000000005,28.0,0.1499999999999999,-8.0,0.53,67.0,40.0,1.0,1.0
4,-7.0,0.0,-7.0,-0.07499999999999996,-0.4900000000000002,1.0,-1.3199999999999998,26.0,0.18,0.0,100.0,-0.7,1.0
0,-2.0,0.0,-2.0,-0.21444568868980962,-2.14,-3.0,1.51,-18.0,-0.49,-1.0,-8.0,-0.5,1.0
1,-8.0,-15.0,-7.0,-0.2056737588652483,-1.5,-2.0,1.47,-6.0,-0.6299999999999999,23.0,-15.0,-0.7,0.0
2,3.0,0.0,-2.0,-0.25329280648429586,-0.5700000000000003,2.0,1.7500000000000002,-14.0,-0.5699999999999998,-20.0,11.0,-0.8999999999999999,1.0
3,3.0,0.0,-2.0,-0.25329280648429586,-0.5700000000000003,2.0,1.7500000000000002,-14.0,-0.5699999999999998,-20.0,11.0,-0.8999999999999999,0.0
4,-2.0,0.0,-3.0,-0.19148936170212771,-1.2400000000000002,-3.0,1.5000000000000002,-18.0,-0.11999999999999988,-9.0,-4.0,-0.8999999999999999,1.0
5,-4.0,80.0,-4.0,-0.3268858800773695,-0.6000000000000001,-6.0,1.5400000000000003,-17.0,-0.9899999999999999,-6.0,6.0,-0.8999999999999999,1.0
7,1.0,0.0,-3.0,-0.17846287451150677,-1.4100000000000001,-15.0,0.44999999999999996,-2.0,0.8699999999999999,4.0,-23.0,0.0,1.0
8,1.0,20.0,2.0,-0.19376899696048633,0.8199999999999998,1.0,1.5599999999999998,-15.0,-0.08999999999999986,1.0,-11.0,-0.29999999999999993,1.0
9,-3.0,20.0,-4.0,-0.15011820330969272,-1.84,-16.0,1.7100000000000002,-16.0,0.33000000000000007,-34.0,39.0,-0.5,1.0
10,2.0,20.0,-2.0,0.02765957446808509,0.10999999999999988,2.0,0.41000000000000014,-3.0,4.32,14.0,26.0,-1.2,0.0
11,2.0,0.0,-1.0,-0.08446163765312709,-1.6800000000000002,-11.0,1.76,-16.0,0.6100000000000001,-33.0,-21.0,0.0,1.0
12,-5.0,0.0,-5.0,-0.022340425531914954,-0.8700000000000001,-5.0,2.2,-20.0,0.3600000000000001,-4.0,20.0,-0.5,1.0
13,-2.0,0.0,-1.0,-0.11371973587674256,-1.0500000000000003,3.0,0.3900000000000001,-7.0,-0.30999999999999983,4.0,14.0,-0.7999999999999999,0.0
14,-4.0,0.0,-2.0,-0.17234042553191498,-0.56,1.0,1.0599999999999998,-12.0,1.53,-32.0,-4.0,-0.6,1.0
15,0.0,20.0,1.0,-0.10763454317897381,-2.37,-19.0,0.72,0.0,4.75,-7.0,-36.0,-1.0,1.0
16,-3.0,0.0,-3.0,-0.15011820330969272,-1.4900000000000002,-15.0,1.53,-15.0,-1.2399999999999998,-19.0,4.0,-0.8999999999999999,1.0
17,0.0,-15.0,-4.0,-0.3268858800773695,0.2599999999999998,-14.0,4.81,-20.0,-0.8599999999999999,39.0,-11.0,-0.7999999999999999,1.0
18,0.0,0.0,-2.0,-0.15011820330969272,-0.3900000000000001,-4.0,1.1700000000000002,-6.0,-1.3099999999999998,-41.0,11.0,-1.2,1.0
19,-1.0,20.0,-1.0,-0.07234042553191489,-1.4500000000000002,-5.0,0.33000000000000007,-12.0,0.8400000000000001,-19.0,4.0,1.4000000000000001,1.0
20,-4.0,0.0,-1.0,-0.02048857368006307,-1.3400000000000003,-5.0,0.8099999999999998,-5.0,1.84,-17.0,-3.0,0.7,0.0
21,-4.0,0.0,-1.0,-0.02048857368006307,-1.3400000000000003,-5.0,0.8099999999999998,-5.0,1.84,-17.0,-3.0,0.7,1.0
22,2.0,0.0,0.0,-0.005673758865248235,-0.5900000000000003,-6.0,1.7,-16.0,1.6900000000000002,-12.0,10.0,-0.29999999999999993,1.0
0,0.0,0.0,3.0,-0.30000000000000004,-1.3900000000000001,-19.0,0.9400000000000004,-12.0,-0.71,50.0,67.0,0.9,1.0
1,-2.0,0.0,0.0,0.19999999999999996,-3.2,-35.0,0.0,5.0,-2.0,70.0,0.0,0.0,0.0
0,6.0,0.0,4.0,0.06666666666666665,-1.9199999999999995,6.0,-3.02,2.0,-1.3000000000000003,-8.0,80.0,1.1,1.0
1,1.0,0.0,1.0,-0.04385964912280704,0.39000000000000057,12.0,-1.7800000000000002,9.0,-1.8200000000000003,9.0,64.0,0.0,0.0
2,3.0,0.0,0.0,-0.14583333333333337,-1.7799999999999994,7.0,-3.11,-2.0,-0.3400000000000003,39.0,41.0,1.6,0.0
3,3.0,0.0,3.0,-0.045454545454545525,-0.41999999999999993,6.0,-2.46,11.0,-1.52,9.0,61.0,0.2,1.0
4,1.0,0.0,1.0,-0.10833333333333339,-0.8599999999999994,4.0,-2.32,18.0,-1.2700000000000002,29.0,60.0,0.0,1.0
5,1.0,0.0,2.0,0.0,-1.3099999999999996,6.0,-2.63,4.0,-2.45,-41.0,66.0,0.0,1.0
0,-5.0,0.0,-7.0,-0.026515151515151603,-0.19999999999999996,14.0,-0.5299999999999998,-3.0,0.9999999999999998,43.0,4.0,2.8,0.0
1,-10.0,-10.0,-7.0,-0.07624633431085048,1.1600000000000001,12.0,0.38000000000000034,10.0,0.5199999999999998,55.0,43.0,0.8,0.0
2,-5.0,15.0,-6.0,-0.13961038961038963,2.32,13.0,0.08000000000000007,11.0,1.1699999999999997,28.0,30.0,0.9,0.0
3,-3.0,15.0,-3.0,-0.1515151515151516,1.7000000000000002,15.0,3.33,4.0,0.6399999999999999,15.0,7.0,0.3,1.0
0,2.0,0.0,-1.0,-0.0452380952380953,-0.4900000000000002,4.0,-4.17,13.0,0.6199999999999999,16.0,27.0,-1.4,0.0
1,6.0,0.0,1.0,-0.20000000000000007,-2.0100000000000002,3.0,-4.57,0.0,1.38,25.0,6.0,-0.8,1.0
2,2.0,0.0,-3.0,-0.16296296296296298,-0.5900000000000003,2.0,-2.8,6.0,-0.26,11.0,34.0,-1.8,0.0
3,7.0,0.0,2.0,0.0,0.3599999999999999,8.0,-2.3299999999999996,7.0,-0.07000000000000006,4.0,-17.0,-1.3,1.0
4,6.0,0.0,4.0,-0.1166666666666667,-0.7000000000000002,4.0,-1.9900000000000002,-4.0,2.6,26.0,0.0,-1.8,1.0
5,7.0,0.0,1.0,0.1333333333333333,-0.6600000000000001,23.0,-2.73,2.0,9.94,55.0,-50.0,-1.8,1.0
6,4.0,0.0,-2.0,0.08571428571428563,0.5899999999999994,2.0,-3.2899999999999996,10.0,-0.09000000000000008,15.0,50.0,-1.8,0.0
8,2.0,0.0,1.0,-0.080952380952381,-0.18000000000000016,15.0,-4.55,4.0,3.1999999999999997,48.0,34.0,-1.2000000000000002,1.0
9,6.0,0.0,-1.0,-0.09743589743589742,-3.0700000000000003,2.0,-4.5,-4.0,2.42,35.0,-50.0,-0.30000000000000004,1.0
0,5.0,0.0,6.0,0.027272727272727337,1.3099999999999996,-15.0,1.6100000000000003,2.0,-2.54,13.0,6.0,-0.19999999999999996,1.0
1,2.0,0.0,0.0,-0.033333333333333326,-0.2400000000000002,-1.0,0.56,-1.0,-1.49,6.0,1.0,0.30000000000000004,1.0
2,2.0,-15.0,-1.0,-0.022580645161290325,-1.6300000000000001,-3.0,-0.45999999999999974,4.0,0.4700000000000002,17.0,43.0,1.1,0.0
3,0.0,0.0,0.0,0.014285714285714346,-1.0100000000000002,-7.0,0.06000000000000005,6.0,0.54,15.0,26.0,-0.09999999999999998,1.0
4,4.0,20.0,2.0,-0.05999999999999994,-0.41000000000000014,-6.0,0.2200000000000002,0.0,0.28000000000000025,21.0,26.0,0.4,1.0
5,7.0,0.0,6.0,-0.13478260869565217,-0.81,-10.0,0.14000000000000012,-3.0,-2.6799999999999997,16.0,-1.0,1.1,1.0
6,4.0,20.0,1.0,0.005882352941176561,0.5699999999999998,-9.0,1.54,4.0,-0.16999999999999993,5.0,34.0,-0.6,0.0
7,4.0,0.0,1.0,-0.047826086956521685,-0.28000000000000025,-12.0,0.7300000000000004,2.0,-1.6199999999999999,21.0,-26.0,1.2999999999999998,1.0
8,2.0,0.0,-1.0,-0.033333333333333326,-0.25,-9.0,0.6100000000000003,-5.0,-2.0300000000000002,12.0,-4.0,0.20000000000000007,1.0
9,2.0,0.0,1.0,0.05862068965517242,-0.4900000000000002,2.0,-0.6699999999999997,5.0,-1.8399999999999999,36.0,18.0,-0.19999999999999996,0.0
10,0.0,-15.0,1.0,0.10000000000000009,-1.3,-7.0,-0.6499999999999997,5.0,-0.17999999999999972,2.0,8.0,0.7000000000000001,1.0
11,4.0,0.0,2.0,0.17234042553191498,0.56,-1.0,-1.0599999999999998,12.0,-1.53,32.0,4.0,0.6,0.0
12,0.0,0.0,2.0,0.08947368421052637,-0.8900000000000001,-13.0,-0.05999999999999961,5.0,-1.29,18.0,27.0,-0.09999999999999998,0.0
13,1.0,-15.0,0.0,0.033333333333333326,0.48,1.0,0.27,-1.0,0.6099999999999999,5.0,26.0,-0.09999999999999998,1.0
14,6.0,0.0,2.0,0.16666666666666674,-0.03000000000000025,-7.0,0.6400000000000001,-4.0,0.16000000000000014,20.0,14.0,0.30000000000000004,0.0
0,-1.0,0.0,-1.0,-0.08333333333333337,-0.52,9.0,-0.4900000000000002,6.0,1.81,21.0,1.0,0.2,0.0
1,1.0,0.0,2.0,0.13888888888888884,-1.56,-19.0,-1.12,14.0,-1.0,-25.0,-11.0,0.0,0.0
2,0.0,0.0,1.0,-0.15000000000000002,0.21999999999999975,3.0,0.31999999999999984,-2.0,-1.0,-25.0,-21.0,0.0,1.0
3,-1.0,0.0,-1.0,0.019230769230769273,-1.42,0.0,-1.2400000000000002,-5.0,3.8,44.0,35.0,0.5,0.0
0,0.0,0.0,-1.0,-0.0339366515837104,-0.3500000000000001,5.0,-1.06,5.0,0.74,31.0,-18.0,0.09999999999999998,1.0
1,-4.0,15.0,-3.0,0.11029411764705888,0.38000000000000034,6.0,-1.0899999999999999,5.0,-0.1499999999999999,31.0,-22.0,0.0,0.0
2,-3.0,15.0,0.0,-0.13137254901960782,0.3500000000000001,10.0,-1.0300000000000002,1.0,0.9900000000000002,59.0,-22.0,-0.2,1.0
3,-2.0,0.0,-1.0,0.04481792717086841,0.1499999999999999,5.0,-0.4900000000000002,0.0,-0.99,1.0,-9.0,-0.2,0.0
4,1.0,0.0,0.0,0.013071895424836666,-1.7399999999999998,-3.0,-1.85,-4.0,-0.5199999999999999,6.0,-43.0,0.49999999999999994,0.0
5,-1.0,0.0,3.0,-0.022770398481973375,-1.72,9.0,-1.1,-2.0,0.040000000000000036,11.0,-12.0,-0.2,1.0
0,0.0,0.0,1.0,-0.1166666666666667,1.15,-9.0,0.23999999999999977,22.0,2.55,44.0,45.0,-0.4,1.0
1,6.0,0.0,1.0,0.008333333333333304,0.8700000000000001,-14.0,0.1499999999999999,16.0,3.63,45.0,47.0,0.5999999999999999,0.0
2,1.0,0.0,2.0,-0.13333333333333341,0.6299999999999999,-18.0,0.77,25.0,0.0,0.0,45.0,1.0999999999999999,1.0
0,3.0,20.0,1.0,0.03260869565217395,-0.6600000000000001,13.0,-1.3899999999999997,14.0,1.72,18.0,3.0,0.0,0.0
2,5.0,0.0,4.0,-0.06578947368421051,-0.16999999999999993,7.0,-1.2899999999999996,11.0,0.55,40.0,-48.0,1.4,0.0
0,6.0,0.0,8.0,-0.32638888888888884,5.239999999999999,4.0,4.48,-8.0,-3.0,-18.0,-9.0,-0.5,0.0
1,5.0,0.0,5.0,-0.16888888888888887,0.3599999999999999,8.0,-1.19,-10.0,-0.94,13.0,-23.0,1.1,0.0
0,8.0,45.0,4.0,0.23703041144901615,1.6400000000000001,13.0,0.2799999999999998,-2.0,-0.47,19.0,13.0,0.7999999999999999,0.0
1,7.0,-20.0,0.0,0.24916387959866226,-0.15000000000000013,-8.0,-0.25,3.0,1.23,18.0,30.0,-0.6,0.0
2,4.0,-20.0,0.0,0.10392798690671035,0.8799999999999999,10.0,0.8700000000000001,-8.0,-0.20999999999999996,16.0,15.0,-0.3,0.0
3,4.0,-20.0,2.0,0.1816976127320955,1.0699999999999998,16.0,-0.24,3.0,-0.3999999999999999,29.0,33.0,-0.19999999999999996,0.0
4,5.0,0.0,3.0,0.1564102564102564,0.79,-3.0,0.33999999999999986,1.0,-1.04,8.0,21.0,0.20000000000000007,0.0
5,5.0,0.0,3.0,0.1564102564102564,0.79,-3.0,0.33999999999999986,1.0,-1.04,8.0,21.0,0.20000000000000007,0.0
6,6.0,0.0,2.0,0.12895927601809964,2.02,14.0,0.6600000000000001,-4.0,0.41999999999999993,11.0,3.0,0.30000000000000004,0.0
7,6.0,-35.0,-1.0,-0.03146853146853146,2.38,-1.0,4.18,-10.0,-0.95,64.0,8.0,-0.19999999999999996,1.0
8,4.0,0.0,0.0,0.16775777414075288,1.23,3.0,0.3599999999999999,1.0,-0.76,17.0,20.0,0.0,0.0
0,0.0,0.0,4.0,0.10909090909090902,1.27,12.0,-0.8999999999999999,6.0,-2.0,-55.0,10.0,-0.09999999999999998,0.0
1,-3.0,-15.0,-2.0,-0.2761904761904762,0.16000000000000014,-7.0,-0.7199999999999998,7.0,0.020000000000000018,-3.0,3.0,-0.09999999999999998,0.0
2,-3.0,-15.0,-1.0,-0.08070175438596494,-0.009999999999999787,4.0,-1.2599999999999998,0.0,-0.7,-20.0,-32.0,1.7000000000000002,0.0
3,-2.0,0.0,1.0,-0.06666666666666676,2.01,3.0,-0.1499999999999999,-3.0,-0.06000000000000005,-18.0,-6.0,-0.5,1.0
4,-2.0,0.0,0.0,0.0461538461538461,-0.95,9.0,-2.05,-2.0,0.6699999999999999,-21.0,-19.0,1.5,0.0
5,0.0,-15.0,1.0,-0.03076923076923077,0.28000000000000025,5.0,0.0,-9.0,-0.44999999999999996,-34.0,-12.0,1.1,0.0
6,-1.0,-15.0,-1.0,-0.022222222222222254,-0.48999999999999977,0.0,-1.46,9.0,-1.03,25.0,19.0,-0.3,1.0
7,-1.0,0.0,0.0,0.012499999999999956,2.79,12.0,-0.04999999999999982,-3.0,-2.0,-55.0,4.0,0.0,1.0
8,3.0,0.0,2.0,-0.11250000000000004,0.8900000000000001,13.0,-1.46,7.0,-0.47,-1.0,4.0,0.30000000000000004,1.0
0,-2.0,0.0,-4.0,0.13333333333333341,-1.1400000000000001,6.0,-0.14000000000000012,-9.0,1.4700000000000002,-23.0,33.0,-0.7000000000000001,0.0
1,0.0,0.0,1.0,0.33333333333333337,3.24,5.0,-0.8900000000000001,9.0,-2.92,8.0,31.0,-1.1,1.0
2,0.0,0.0,1.0,0.33333333333333337,3.24,5.0,-0.8900000000000001,9.0,-2.92,8.0,31.0,-1.1,1.0
3,0.0,0.0,-2.0,0.24242424242424243,1.3499999999999996,-7.0,1.7899999999999996,-6.0,-3.15,-58.0,37.0,-1.1,0.0
4,-5.0,0.0,-4.0,0.20833333333333337,1.2199999999999998,8.0,-0.8200000000000003,10.0,-2.4,-42.0,25.0,-1.1,1.0
5,0.0,0.0,-1.0,0.033333333333333326,0.22999999999999998,10.0,-0.6200000000000001,-17.0,-1.43,-20.0,-9.0,-0.20000000000000007,1.0
6,-3.0,0.0,-2.0,0.11111111111111116,-0.6000000000000001,31.0,-2.31,8.0,-0.14000000000000012,42.0,12.0,2.4,1.0
0,-2.0,0.0,3.0,-0.0505050505050505,2.3099999999999996,-1.0,0.5500000000000003,-5.0,0.63,42.0,13.0,-0.5,1.0
