,reach,weight,height,w/l,SLpM,Str. Acc.,SApM,Str. Def,TD Avg,TD Acc.,TD Def.,Sub. Avg.,result
1,-5.0,0.0,-2.0,0.1148325358851674,1.4799999999999995,3.0,0.1499999999999999,-3.0,2.9000000000000004,9.0,27.0,0.8,1.0
2,2.0,10.0,4.0,0.00877192982456132,-0.43999999999999995,-16.0,1.5599999999999996,-9.0,-1.34,-36.0,-31.0,0.30000000000000004,1.0
3,1.0,0.0,3.0,0.3421052631578947,1.12,-4.0,0.06000000000000005,4.0,-0.7000000000000001,14.0,-2.0,0.09999999999999998,0.0
4,2.0,25.0,5.0,0.16261808367071517,1.37,5.0,1.3199999999999998,-6.0,0.039999999999999813,6.0,6.0,1.2,0.0
5,-1.0,25.0,2.0,0.03176043557168784,-0.06999999999999984,-3.0,0.20999999999999996,5.0,0.26,12.0,-17.0,0.8999999999999999,1.0
6,1.0,10.0,4.0,0.06937799043062198,-1.1300000000000001,-8.0,0.9499999999999997,-23.0,-1.34,-36.0,-27.0,0.0,1.0
7,-3.0,0.0,-2.0,0.14210526315789473,0.6699999999999999,-3.0,-0.41999999999999993,10.0,1.28,-1.0,1.0,-0.09999999999999998,0.0
8,2.0,10.0,1.0,-0.00164473684210531,0.1200000000000001,0.0,-0.2400000000000002,6.0,-0.5800000000000001,17.0,5.0,0.19999999999999996,0.0
9,0.0,0.0,2.0,0.15692007797270946,0.31999999999999984,-7.0,-0.6900000000000002,-1.0,1.6500000000000001,1.0,-39.0,1.0,1.0
10,-1.0,10.0,-1.0,0.07739938080495357,0.3799999999999999,1.0,0.44999999999999973,4.0,-0.67,-6.0,-4.0,0.30000000000000004,0.0
11,-3.0,10.0,1.0,0.10401002506265655,0.16999999999999993,-2.0,-0.73,6.0,-0.040000000000000036,27.0,-3.0,-0.3,0.0
12,-2.0,0.0,3.0,0.19210526315789467,2.88,1.0,1.1600000000000001,7.0,-1.02,44.0,19.0,0.09999999999999998,0.0
13,-1.0,0.0,-1.0,0.05639097744360899,-0.5499999999999998,1.0,0.5800000000000001,-4.0,-0.6000000000000001,-3.0,-17.0,0.5,1.0
14,0.0,10.0,2.0,0.00877192982456132,-0.06000000000000005,-4.0,2.4399999999999995,-3.0,1.0399999999999998,7.0,-2.0,1.9,0.0
15,2.0,10.0,1.0,0.1278195488721804,0.79,-9.0,-0.3999999999999999,5.0,0.43999999999999995,6.0,7.0,-0.3,1.0
16,3.0,0.0,5.0,-0.00164473684210531,0.20999999999999996,-9.0,1.2999999999999998,-1.0,-0.7400000000000001,0.0,-26.0,1.3,1.0
17,3.0,0.0,2.0,0.09210526315789469,0.3799999999999999,8.0,0.45999999999999996,-8.0,1.32,1.0,-6.0,2.2,0.0
18,1.0,0.0,2.0,0.042105263157894646,1.46,0.0,1.0,-3.0,-0.9800000000000001,64.0,-4.0,-0.09999999999999998,1.0
19,1.0,0.0,2.0,0.1021052631578947,-0.16999999999999993,0.0,0.10999999999999988,-3.0,-0.56,16.0,-4.0,0.6000000000000001,0.0
20,-1.0,10.0,1.0,-0.021531100478468956,1.38,-14.0,1.5,-3.0,-0.7100000000000001,2.0,13.0,-0.4,1.0
21,-1.0,0.0,0.0,0.11629881154499144,0.8799999999999999,4.0,0.48999999999999977,3.0,-0.040000000000000036,15.0,-9.0,0.09999999999999998,0.0
22,0.0,10.0,2.0,0.11133603238866396,-0.8400000000000001,-9.0,-0.20999999999999996,3.0,2.96,18.0,28.0,0.4,0.0
0,-1.0,0.0,-2.0,0.18518518518518523,-0.5,11.0,-1.04,14.0,1.1499999999999995,24.0,75.0,-0.7,1.0
1,-5.0,0.0,-4.0,-0.04208754208754206,1.1599999999999997,10.0,0.8400000000000001,-2.0,1.25,8.0,66.0,-0.19999999999999996,1.0
2,-3.0,0.0,-3.0,-0.12910052910052905,-0.16999999999999993,12.0,1.49,3.0,0.21999999999999975,31.0,55.0,-0.9,1.0
3,-3.0,0.0,-1.0,-0.10052910052910047,-0.08000000000000007,-6.0,1.7300000000000002,5.0,-2.99,-37.0,75.0,-1.5,1.0
4,-2.0,0.0,-2.0,0.006613756613756627,-1.04,9.0,0.9299999999999999,-3.0,-0.13000000000000034,4.0,52.0,-1.1,0.0
5,-1.0,0.0,1.0,-0.06481481481481477,-0.69,7.0,0.2300000000000002,6.0,-0.4400000000000004,19.0,29.0,-0.9,1.0
6,-1.0,25.0,0.0,-0.140396210163652,1.5000000000000004,9.0,1.1500000000000001,-2.0,-2.56,-12.0,34.0,-1.4,1.0
7,1.0,0.0,2.0,0.02729044834307992,-0.23999999999999977,0.0,2.25,1.0,-2.99,-37.0,51.0,-1.0,1.0
8,-5.0,0.0,-4.0,-0.005291005291005235,-0.4099999999999997,14.0,0.27000000000000024,9.0,1.17,17.0,75.0,-1.2,0.0
9,3.0,0.0,0.0,-0.06481481481481477,0.06000000000000005,15.0,1.1500000000000001,-7.0,-0.33000000000000007,0.0,33.0,1.2000000000000002,0.0
10,-3.0,0.0,-4.0,-0.31481481481481477,-1.1,4.0,1.1700000000000002,5.0,-1.8000000000000003,-1.0,24.0,0.0,1.0
11,2.0,0.0,-3.0,-0.03703703703703698,-1.02,9.0,0.44999999999999996,-14.0,-2.5200000000000005,-22.0,11.0,0.3999999999999999,1.0
12,-1.0,0.0,1.0,-0.17592592592592593,0.10000000000000009,6.0,1.07,-5.0,-2.5200000000000005,-16.0,30.0,0.10000000000000009,1.0
13,1.0,0.0,1.0,0.07407407407407407,-1.4,3.0,1.32,-12.0,-1.37,-4.0,16.0,1.5,1.0
14,0.0,0.0,-2.0,-0.15692007797270946,-0.31999999999999984,7.0,0.6900000000000002,1.0,-1.6500000000000001,-1.0,39.0,-1.0,0.0
15,-2.0,0.0,-1.0,-0.06481481481481477,-0.7799999999999998,11.0,0.10000000000000009,3.0,-1.0900000000000003,-7.0,20.0,-1.5,1.0
16,-1.0,10.0,-2.0,0.0033670033670034627,-1.88,1.0,0.2500000000000002,-8.0,-1.0400000000000003,21.0,50.0,1.9,1.0
0,-3.0,0.0,-2.0,-0.27586206896551724,-2.0,16.0,-0.33000000000000007,-6.0,2.33,-4.0,-29.0,-0.09999999999999998,1.0
1,-3.0,0.0,-3.0,0.0,-0.7000000000000002,-5.0,1.23,-5.0,-0.28,-25.0,-1.0,1.2000000000000002,0.0
2,-1.0,0.0,-3.0,-0.3421052631578947,-1.12,4.0,-0.06000000000000005,-4.0,0.7000000000000001,-14.0,2.0,-0.09999999999999998,1.0
3,-4.0,0.0,-3.0,-0.18181818181818177,-1.3800000000000003,-3.0,-0.5500000000000003,5.0,1.4899999999999998,-4.0,38.0,-0.6,1.0
0,2.0,0.0,1.0,-0.08701298701298699,-1.3299999999999996,2.0,0.6499999999999999,5.0,-1.0300000000000002,23.0,-11.0,-0.7000000000000001,0.0
1,5.0,0.0,4.0,0.04208754208754206,-1.1599999999999997,-10.0,-0.8400000000000001,2.0,-1.25,-8.0,-66.0,0.19999999999999996,0.0
2,7.0,0.0,7.0,-0.008021390374331583,-0.8999999999999995,-1.0,-0.029999999999999805,-7.0,-3.3000000000000003,-20.0,-76.0,0.0,1.0
3,4.0,0.0,2.0,-0.022727272727272707,-0.17999999999999972,8.0,-0.040000000000000036,-1.0,-2.0500000000000003,-8.0,-9.0,-0.8,1.0
4,4.0,0.0,1.0,-0.07707509881422925,-2.0199999999999996,-14.0,-0.29000000000000004,8.0,-0.7100000000000004,-7.0,-22.0,-0.5,1.0
5,6.0,0.0,3.0,0.027272727272727337,-2.7899999999999996,-18.0,-0.6800000000000002,-2.0,-0.8200000000000003,-12.0,-25.0,-1.3,1.0
6,5.0,0.0,3.0,0.012987012987012991,-0.7999999999999994,12.0,0.77,0.0,0.96,-1.0,-30.0,0.09999999999999987,1.0
7,3.0,0.0,5.0,0.07727272727272727,1.4000000000000004,-2.0,1.0100000000000002,10.0,-3.9200000000000004,35.0,-8.0,-0.7000000000000001,1.0
8,4.0,0.0,1.0,-0.058441558441558406,-2.0299999999999994,-2.0,0.43000000000000016,-1.0,-3.5,-12.0,-44.0,-0.30000000000000004,1.0
9,3.0,0.0,1.0,0.005050505050505083,-2.2299999999999995,-1.0,-0.7200000000000002,-7.0,-0.6100000000000003,3.0,-28.0,-0.19999999999999996,1.0
10,5.0,0.0,2.0,0.0,-1.6899999999999995,-3.0,-0.18000000000000016,0.0,-2.5700000000000003,-14.0,-46.0,-0.19999999999999996,0.0
11,4.0,0.0,5.0,-0.13383838383838387,-1.0599999999999996,-4.0,0.22999999999999998,-3.0,-3.7700000000000005,-24.0,-36.0,0.30000000000000004,1.0
12,5.0,0.0,2.0,-0.1148325358851674,-1.4799999999999995,-3.0,-0.1499999999999999,3.0,-2.9000000000000004,-9.0,-27.0,-0.8,0.0
0,2.0,0.0,-1.0,-0.14166666666666672,-0.6699999999999999,-29.0,0.9799999999999995,2.0,-0.77,-20.0,-50.0,0.0,1.0
1,-3.0,0.0,-2.0,-0.19318181818181823,-2.8200000000000003,-16.0,-2.6600000000000006,8.0,0.9199999999999999,23.0,23.0,1.0,1.0
2,0.0,0.0,-2.0,-0.10080645161290325,-1.9100000000000001,-6.0,-3.1200000000000006,14.0,0.53,31.0,5.0,0.6,0.0
3,-2.0,0.0,-3.0,-0.10080645161290325,-3.58,-12.0,-3.8800000000000003,13.0,3.06,22.0,12.0,1.5,1.0
0,0.0,-10.0,-1.0,-0.33333333333333337,-0.69,-5.0,0.84,-17.0,-1.6999999999999997,-18.0,-44.0,0.19999999999999996,1.0
1,1.0,0.0,2.0,-0.18518518518518523,0.5,-11.0,1.04,-14.0,-1.1499999999999995,-24.0,-75.0,0.7,0.0
2,2.0,0.0,4.0,-0.1578947368421053,0.26000000000000023,-11.0,3.2899999999999996,-13.0,-4.14,-61.0,-24.0,-0.30000000000000004,1.0
3,0.0,0.0,2.0,-0.375,-1.89,-12.0,2.14,-32.0,-4.14,-61.0,-50.0,-0.8,1.0
4,2.0,0.0,3.0,-0.11111111111111116,-0.8999999999999999,-8.0,2.36,-26.0,-2.5199999999999996,-28.0,-59.0,2.2,1.0
0,0.0,25.0,3.0,-0.06184012066365008,1.87,12.0,2.41,-17.0,-1.23,-10.0,70.0,1.2999999999999998,0.0
1,-3.0,10.0,-3.0,-0.1376720901126408,1.56,6.0,1.9800000000000002,-11.0,-1.3599999999999999,13.0,63.0,0.4,1.0
2,0.0,10.0,0.0,-0.26166328600405675,1.48,0.0,2.25,-13.0,-2.03,1.0,79.0,-0.30000000000000004,1.0
3,2.0,10.0,1.0,-0.25735294117647056,0.7599999999999998,9.0,0.13000000000000012,-9.0,2.7100000000000004,10.0,55.0,0.7000000000000001,1.0
4,1.0,0.0,0.0,-0.13235294117647056,0.8799999999999999,15.0,1.55,-19.0,0.050000000000000266,-15.0,58.0,2.3000000000000003,0.0
5,4.0,10.0,2.0,-0.19004524886877827,-0.49,-3.0,0.1499999999999999,-6.0,-1.94,48.0,54.0,-0.4,1.0
6,-1.0,10.0,0.0,-0.11919504643962842,0.45999999999999996,1.0,1.4600000000000002,-13.0,-1.13,-31.0,50.0,0.6,1.0
0,0.0,0.0,-1.0,-0.08750000000000002,-0.7200000000000002,4.0,1.7999999999999998,5.0,0.5899999999999999,8.0,36.0,-1.4,1.0
1,2.0,0.0,0.0,-0.3285714285714286,0.13999999999999968,13.0,-0.1299999999999999,12.0,-0.96,48.0,12.0,-0.7999999999999999,1.0
2,4.0,0.0,2.0,-0.2333333333333334,-0.18999999999999995,4.0,2.1500000000000004,5.0,-1.42,0.0,31.0,-1.5,1.0
3,-2.0,0.0,-3.0,-0.12222222222222223,-1.58,8.0,-0.5700000000000003,-1.0,1.96,15.0,19.0,-0.5999999999999999,0.0
4,0.0,0.0,-2.0,-0.12727272727272732,-1.04,6.0,-0.03000000000000025,6.0,0.0,-2.0,1.0,-0.5999999999999999,0.0
5,1.0,0.0,1.0,-0.011111111111111183,-1.9100000000000001,2.0,0.6299999999999999,-4.0,-0.04999999999999982,0.0,-3.0,1.3,1.0
0,-4.0,-25.0,-2.0,0.0535714285714286,-2.5400000000000005,-4.0,-2.46,14.0,-0.09000000000000008,10.0,19.0,0.2,1.0
1,-5.0,-15.0,0.0,-0.02651515151515149,-2.39,-5.0,-1.27,2.0,2.66,-24.0,19.0,0.5,1.0
2,-6.0,-25.0,-2.0,-0.18928571428571428,-2.8800000000000003,0.0,-1.17,5.0,2.29,6.0,7.0,0.6,1.0
3,-3.0,-35.0,-5.0,-0.29166666666666663,-1.85,-12.0,-0.9099999999999997,-1.0,-0.36,38.0,7.0,0.0,1.0
4,2.0,0.0,3.0,-0.22983870967741937,-1.1800000000000006,-3.0,-0.8599999999999999,-3.0,0.2499999999999999,-32.0,-28.0,1.4,1.0
5,2.0,0.0,3.0,-0.22983870967741937,-1.1800000000000006,-3.0,-0.8599999999999999,-3.0,0.2499999999999999,-32.0,-28.0,1.4,0.0
6,-5.0,-25.0,2.0,-0.025000000000000022,-0.15000000000000036,-4.0,-0.8099999999999996,10.0,-0.6000000000000001,18.0,10.0,0.6,1.0
7,-8.0,-25.0,-3.0,-0.06547619047619047,-3.12,2.0,-2.3899999999999997,11.0,3.24,-8.0,27.0,0.3,1.0
8,-2.0,-15.0,0.0,-0.07499999999999996,-1.0100000000000007,3.0,-1.3099999999999996,1.0,0.7399999999999999,-26.0,-8.0,1.4,1.0
9,-4.0,-25.0,-3.0,-0.20833333333333337,-2.16,-16.0,-1.9699999999999998,9.0,0.010000000000000009,-29.0,-8.0,0.4,1.0
0,4.0,0.0,2.0,-0.38,-1.25,-14.0,1.0699999999999998,-20.0,-3.0700000000000003,-11.0,-28.0,0.5000000000000001,1.0
1,0.0,5.0,0.0,-0.1428571428571429,-3.12,-28.0,7.1899999999999995,-42.0,-6.15,-48.0,-50.0,-0.6,1.0
2,3.0,0.0,0.0,-0.3793103448275862,-0.04999999999999982,-15.0,2.24,-12.0,-5.57,5.0,-4.0,-0.5,1.0
3,-2.0,0.0,-2.0,-0.30000000000000004,-0.7599999999999998,-18.0,1.4900000000000002,0.0,-4.08,2.0,-3.0,-0.6,1.0
4,-2.0,-10.0,-3.0,-0.22580645161290325,-1.8199999999999998,-10.0,0.81,-8.0,-2.3200000000000003,-6.0,-21.0,0.9,1.0
5,1.0,0.0,0.0,-0.23076923076923073,-1.8699999999999999,-17.0,0.8700000000000001,-7.0,-1.8500000000000005,6.0,9.0,0.30000000000000004,1.0
6,0.0,0.0,-2.0,-0.2857142857142857,-0.81,-7.0,0.6499999999999999,-10.0,-3.6300000000000003,11.0,-43.0,0.0,1.0
0,-1.0,0.0,0.0,-0.06643356643356635,-1.2400000000000002,-1.0,-0.010000000000000231,-1.0,-0.08999999999999997,11.0,5.0,-1.4,1.0
1,-5.0,0.0,-2.0,-0.25498575498575493,-2.6600000000000006,0.0,-1.4700000000000002,-3.0,2.24,-4.0,-18.0,-1.3,1.0
2,-3.0,0.0,-2.0,-0.22836538461538458,-2.3200000000000003,0.0,-1.0900000000000003,1.0,0.050000000000000044,11.0,-12.0,-0.8,1.0
3,-3.0,0.0,-1.0,-0.26392572944297077,-1.4600000000000004,-7.0,0.31000000000000005,-7.0,-0.13,11.0,-2.0,-1.4,0.0
4,-10.0,-10.0,-3.0,-0.14267990074441683,-2.5900000000000003,-2.0,-0.96,-4.0,1.17,33.0,-5.0,-0.7,1.0
5,-1.0,0.0,0.0,-0.2596153846153846,-2.1800000000000006,2.0,-1.81,-3.0,4.61,20.0,-26.0,-0.3999999999999999,1.0
6,-7.0,0.0,-3.0,-0.2101967799642218,-1.7800000000000002,-8.0,0.34999999999999964,-4.0,0.47,-8.0,-21.0,-1.4,1.0
7,-5.0,0.0,-1.0,-0.1923076923076923,-3.5500000000000007,-3.0,-0.43999999999999995,-12.0,1.87,-15.0,-81.0,-0.5,1.0
8,-5.0,0.0,-1.0,-0.16047745358090182,-2.6100000000000003,6.0,-1.3200000000000003,-1.0,1.24,-2.0,-27.0,-0.10000000000000009,1.0
9,-5.0,0.0,-1.0,-0.11538461538461531,-3.2800000000000002,-9.0,-1.06,-2.0,3.59,12.0,11.0,-0.6,1.0
10,-6.0,0.0,-3.0,-0.17032967032967028,-2.2200000000000006,1.0,-1.2800000000000002,-5.0,1.81,17.0,-41.0,-0.9,1.0
11,-5.0,0.0,-2.0,0.015384615384615441,0.3099999999999996,-7.0,5.09,-24.0,-0.71,-42.0,-81.0,-1.5,1.0
0,4.0,15.0,4.0,-0.027972027972028024,0.73,5.0,0.6200000000000001,-5.0,-2.2,4.0,-22.0,1.2,0.0
1,0.0,-10.0,-2.0,-0.07070707070707072,-1.3900000000000001,2.0,-1.27,-9.0,0.04999999999999982,10.0,-29.0,0.6000000000000001,1.0
2,-3.0,-10.0,-1.0,-0.10654936461388076,-0.79,-2.0,-0.8099999999999996,2.0,-1.7000000000000002,37.0,-16.0,0.30000000000000004,1.0
3,5.0,15.0,0.0,0.02651515151515149,2.39,5.0,1.27,-2.0,-2.66,24.0,-19.0,-0.5,0.0
4,4.0,0.0,0.0,-0.06277056277056281,0.1499999999999999,-9.0,-1.0999999999999996,6.0,-1.8,4.0,-21.0,-0.3,1.0
5,3.0,-10.0,1.0,-0.0884848484848485,-0.81,0.0,-0.5899999999999999,-2.0,-2.8,14.0,-32.0,0.6000000000000001,1.0
0,-4.0,0.0,-2.0,-0.18855218855218858,-1.4200000000000004,1.0,-1.46,-2.0,2.33,-15.0,-23.0,0.1,1.0
1,-2.0,15.0,2.0,0.002331002331002252,0.16999999999999993,6.0,0.48,-10.0,0.7599999999999999,-11.0,-16.0,1.5999999999999999,0.0
2,-3.0,0.0,-1.0,0.05681818181818177,-0.3500000000000001,6.0,-0.5499999999999998,-4.0,0.83,-26.0,-11.0,0.7000000000000001,1.0
3,-5.0,0.0,-1.0,-0.06818181818181823,1.6899999999999995,-2.0,-0.040000000000000036,-1.0,1.29,-19.0,-6.0,1.0,1.0
4,-2.0,0.0,2.0,-0.06818181818181823,-1.83,-6.0,-0.8900000000000001,3.0,-0.19,-23.0,-47.0,1.2999999999999998,1.0
5,-5.0,0.0,0.0,-0.018181818181818188,-0.6600000000000001,0.0,-0.4299999999999997,-13.0,-0.14,-16.0,-24.0,0.4,1.0
6,1.0,0.0,0.0,0.06643356643356635,1.2400000000000002,1.0,0.010000000000000231,1.0,0.08999999999999997,-11.0,-5.0,1.4,0.0
7,-4.0,0.0,-1.0,-0.051515151515151514,0.3899999999999997,7.0,-0.2599999999999998,2.0,0.6,-20.0,-5.0,0.19999999999999998,1.0
8,-2.0,0.0,-1.0,-0.19749216300940442,-0.2200000000000002,-6.0,0.3200000000000003,-6.0,-0.040000000000000036,0.0,-7.0,0.0,0.0
9,-3.0,-10.0,1.0,0.023923444976076458,-1.12,-6.0,0.7199999999999998,-4.0,-0.62,-53.0,-10.0,0.4,1.0
10,-2.0,0.0,-2.0,-0.032467532467532534,-0.41000000000000014,-8.0,-1.2399999999999998,1.0,1.1600000000000001,-11.0,-15.0,0.1,1.0
11,0.0,0.0,2.0,-0.17818181818181822,-0.050000000000000266,5.0,-1.0099999999999998,1.0,-0.12,-8.0,-33.0,0.1,1.0
12,-4.0,0.0,-3.0,-0.13636363636363646,-1.8000000000000003,-8.0,-0.040000000000000036,-5.0,1.87,-17.0,-75.0,1.5,1.0
13,-6.0,0.0,-3.0,-0.2005347593582888,-0.4500000000000002,0.0,0.1499999999999999,0.0,0.24,-15.0,-11.0,-0.1,1.0
14,-3.0,-10.0,-1.0,-0.05818181818181822,-1.37,1.0,-0.73,-7.0,0.16000000000000003,-1.0,-26.0,1.0,1.0
15,-3.0,0.0,-3.0,-0.16193181818181823,-1.0700000000000003,-7.0,-0.8700000000000001,-6.0,2.87,0.0,-20.0,0.7000000000000001,0.0
0,-4.0,-25.0,-3.0,0.1195445920303605,-1.3299999999999996,18.0,-1.63,-10.0,1.2600000000000002,-6.0,21.0,-0.7,1.0
1,-3.0,0.0,1.0,0.17535153019023986,-0.47999999999999954,3.0,0.20999999999999996,0.0,0.20999999999999996,12.0,25.0,0.30000000000000004,1.0
2,-6.0,0.0,-2.0,0.04449388209121252,-1.9199999999999995,-5.0,-0.8999999999999999,11.0,0.43000000000000016,18.0,2.0,0.0,1.0
3,-5.0,-15.0,-6.0,0.00189753320683117,-2.8599999999999994,-5.0,-0.8399999999999999,1.0,0.3600000000000001,6.0,-8.0,1.0,0.0
4,-9.0,-35.0,-7.0,-0.024471635150166815,-2.51,-3.0,-0.8599999999999999,1.0,2.09,4.0,24.0,-0.7,1.0
5,-6.0,-15.0,-5.0,0.09951956074124912,-0.7899999999999996,-3.0,-0.21999999999999975,6.0,0.08000000000000007,35.0,18.0,-0.5999999999999999,1.0
6,-6.0,-25.0,-5.0,0.05049088359046283,-2.3899999999999997,-13.0,-1.25,11.0,2.36,8.0,24.0,-0.5999999999999999,0.0
7,-8.0,-15.0,-3.0,0.11674347158218124,-1.6799999999999997,-4.0,-1.8399999999999999,12.0,0.13000000000000012,33.0,16.0,-1.2,1.0
8,-6.0,0.0,-3.0,0.17626728110599077,-1.7099999999999995,1.0,-1.9,9.0,1.23,15.0,18.0,-0.5999999999999999,0.0
9,-3.0,-15.0,-2.0,-0.024471635150166815,-0.8699999999999997,-9.0,0.050000000000000266,4.0,-0.59,23.0,34.0,-1.2999999999999998,1.0
10,0.0,0.0,0.0,0.1730205278592376,-0.8899999999999997,-2.0,-0.8900000000000001,8.0,0.6000000000000001,17.0,43.0,-0.9999999999999999,0.0
11,-5.0,0.0,0.0,0.08211143695014667,-2.6599999999999997,-23.0,6.58,-9.0,-1.17,-30.0,-45.0,-1.4,1.0
12,-6.0,-25.0,-3.0,0.004838709677419395,-2.67,-13.0,-1.1600000000000001,15.0,1.31,11.0,38.0,-0.7999999999999999,1.0
13,-6.0,-25.0,-3.0,0.004838709677419395,-2.67,-13.0,-1.1600000000000001,15.0,1.31,11.0,38.0,-0.7999999999999999,0.0
14,-2.0,0.0,-3.0,0.22983870967741937,1.1800000000000006,3.0,0.8599999999999999,3.0,-0.2499999999999999,32.0,28.0,-1.4,0.0
15,-2.0,0.0,-3.0,0.22983870967741937,1.1800000000000006,3.0,0.8599999999999999,3.0,-0.2499999999999999,32.0,28.0,-1.4,1.0
16,-5.0,-15.0,-4.0,0.13261648745519716,-1.9999999999999996,-6.0,-1.27,8.0,0.5700000000000001,14.0,5.0,0.6000000000000001,1.0
17,-4.0,0.0,-1.0,0.07223001402524543,-1.3499999999999996,2.0,-0.06000000000000005,4.0,-0.07999999999999985,4.0,1.0,-0.09999999999999987,1.0
18,-6.0,-15.0,-4.0,0.08211143695014667,-2.1899999999999995,-1.0,-1.75,9.0,1.73,24.0,24.0,-0.5999999999999999,1.0
19,-8.0,-15.0,-3.0,0.021505376344086002,-3.0699999999999994,6.0,-2.4,-3.0,0.07000000000000006,20.0,-20.0,-0.19999999999999996,1.0
20,-6.0,-25.0,-5.0,0.04372759856630826,-2.59,0.0,-1.25,6.0,1.58,14.0,-6.0,0.8000000000000003,0.0
21,-5.0,-15.0,-2.0,0.07897664071190214,-2.0199999999999996,4.0,-1.58,10.0,0.78,10.0,9.0,0.0,0.0
0,-2.0,0.0,4.0,0.0,-1.4400000000000004,-3.0,-0.7000000000000002,0.0,-0.7599999999999998,-5.0,0.0,0.10000000000000009,1.0
1,-7.0,0.0,0.0,-0.18055555555555558,-0.7800000000000002,4.0,-0.7800000000000002,11.0,-2.32,-5.0,-6.0,-0.5999999999999999,1.0
2,-7.0,0.0,0.0,-0.07499999999999996,1.21,1.0,0.6400000000000001,12.0,-2.38,-16.0,12.0,-0.8999999999999999,0.0
3,-5.0,0.0,0.0,-0.0892857142857143,-0.5800000000000001,6.0,-0.9700000000000002,0.0,-1.4499999999999997,-5.0,-6.0,-0.4999999999999999,1.0
4,-6.0,15.0,1.0,-0.2321428571428571,-1.31,8.0,0.7799999999999998,-12.0,-3.63,-45.0,7.0,-1.2,1.0
5,-6.0,0.0,-1.0,-0.008333333333333304,-0.8700000000000001,14.0,-0.1499999999999999,-16.0,-3.63,-45.0,-47.0,-0.5999999999999999,1.0
6,-10.0,0.0,-3.0,0.03804347826086951,-1.3000000000000003,4.0,-0.48,8.0,0.5099999999999998,-10.0,-30.0,-1.2999999999999998,1.0
7,-7.0,0.0,1.0,-0.1527777777777778,-0.6100000000000003,6.0,-0.3500000000000001,7.0,-2.96,-5.0,-11.0,-1.0999999999999999,1.0
8,-2.0,0.0,3.0,-0.07499999999999996,-1.4000000000000004,0.0,-0.43999999999999995,9.0,-2.49,-20.0,14.0,-0.8999999999999999,0.0
9,-7.0,0.0,0.0,-0.03500000000000003,-0.3500000000000001,7.0,-0.77,8.0,-2.49,-4.0,-14.0,-0.8999999999999999,1.0
10,-4.0,0.0,2.0,-0.1826923076923077,-0.6000000000000001,-1.0,0.6699999999999999,9.0,-3.1399999999999997,-8.0,-17.0,-0.5999999999999999,1.0
1,-4.0,-10.0,-2.0,-0.11428571428571432,-1.8699999999999997,-3.0,0.13999999999999968,4.0,1.55,32.0,15.0,-0.7999999999999999,1.0
2,1.0,-10.0,3.0,-0.10000000000000009,-2.1199999999999997,-11.0,0.3899999999999997,-2.0,0.28,-19.0,15.0,-1.0999999999999999,1.0
3,-1.0,0.0,0.0,-0.1703703703703704,-2.2399999999999998,-8.0,-1.2800000000000002,4.0,1.2900000000000003,2.0,-2.0,-1.2,0.0
4,-4.0,-10.0,-1.0,-0.13333333333333341,-1.5599999999999996,-5.0,1.67,-8.0,-0.96,-8.0,21.0,-1.4,1.0
5,1.0,0.0,1.0,0.08235294117647052,-1.6999999999999997,-15.0,1.0,-7.0,-1.66,-36.0,-10.0,0.8000000000000003,1.0
6,2.0,0.0,0.0,0.05714285714285705,-1.4699999999999998,-13.0,-0.2100000000000004,-4.0,-1.2999999999999998,-25.0,-5.0,-0.2999999999999998,1.0
7,1.0,-10.0,4.0,-0.03529411764705892,-1.4399999999999995,-6.0,-0.54,-8.0,-0.72,-11.0,-50.0,-0.09999999999999987,1.0
8,-1.0,0.0,1.0,-0.033333333333333326,-0.4299999999999997,-2.0,-0.08000000000000007,8.0,-0.43999999999999995,-3.0,16.0,-1.0999999999999999,1.0
9,2.0,-10.0,2.0,-0.06315789473684219,-3.3699999999999997,-9.0,0.46999999999999975,-8.0,0.31000000000000005,0.0,-49.0,0.8000000000000003,1.0
10,-3.0,-10.0,2.0,0.04999999999999993,0.8600000000000003,-7.0,0.5,9.0,-1.3399999999999999,44.0,18.0,-0.7999999999999999,1.0
11,1.0,0.0,1.0,-0.17931034482758623,-1.0399999999999996,-15.0,0.5,0.0,-1.08,17.0,14.0,-1.2999999999999998,0.0
12,-2.0,0.0,1.0,-0.010526315789473717,-2.4899999999999998,-8.0,-0.9300000000000002,-14.0,-0.97,8.0,15.0,0.10000000000000009,1.0
13,2.0,15.0,0.0,0.07499999999999996,1.0100000000000007,-3.0,1.3099999999999996,-1.0,-0.7399999999999999,26.0,8.0,-1.4,0.0
14,3.0,0.0,1.0,-0.03529411764705892,-0.7999999999999998,-16.0,1.6399999999999997,-9.0,-1.66,-36.0,21.0,-0.5999999999999999,1.0
15,2.0,0.0,3.0,-0.014285714285714346,0.75,3.0,1.4799999999999995,-4.0,-0.96,-24.0,35.0,-1.4,1.0
16,-1.0,0.0,-1.0,-0.022222222222222254,-2.1699999999999995,-12.0,-0.8200000000000003,4.0,0.08000000000000007,8.0,-15.0,0.6000000000000001,1.0
17,-2.0,-10.0,-1.0,-0.02580645161290329,-1.1399999999999997,-4.0,-0.17000000000000037,5.0,-0.3599999999999999,15.0,-10.0,-0.7999999999999999,0.0
18,1.0,-10.0,0.0,-0.2666666666666667,-1.8399999999999994,-13.0,-0.040000000000000036,-8.0,0.32000000000000006,30.0,-10.0,-1.4,1.0
